Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-17,98326.0,0.0,8.23675,21.786858,9.1,78.07765
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-18,107906.0,0.0,6.3742485,25.69264,3.8999999,76.98599
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-19,92548.0,0.0,10.676333,23.628227,9.000001,84.54055
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-20,78344.0,0.0,9.795083,24.744791,7.200001,81.158714
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-21,80520.0,0.0,8.463834,14.206016,0.0,72.49195
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-22,85231.0,0.0,8.457583,19.09358,5.0,73.43438
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-23,67384.0,0.0,12.4305,31.073288,9.000001,79.73448
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-24,91420.0,0.0,9.272165,20.732252,1.6000001,79.03054
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-25,98887.0,0.0,6.2721667,16.087545,0.0,76.61584
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-26,111537.0,0.0,7.7554994,13.658856,0.0,78.88462
